,chapter,verse,translation,interpretation,orig
1750,14,1,"This is the Book which We have sent down to you, that you may bring forth mankind from darkness into light, by the permission of their Lord, to the path of the Mighty, the Praiseworthy.","The verse highlights the role of the Prophet Muhammad as a guide who brings people from ignorance and darkness to knowledge and enlightenment, with the permission and guidance of God, and leads them to the path of righteousness and virtue.",الر كتاب أنزلناه إليك لتخرج الناس من الظلمات إلى النور بإذن ربهم إلى صراط العزيز الحميد
1751,14,2,"Allah, to Whom belongs all that is in the heavens and all that is in the earth. And woe to the disbelievers from a severe punishment.","The verse highlights God's absolute ownership and authority over all creation, emphasizing that He is the sole ruler of the universe, and that those who reject faith will face a severe and intense punishment.",الله الذي له ما في السماوات وما في الأرض وويل للكافرين من عذاب شديد
1752,14,3,"Those who prefer the worldly life to the Hereafter, and hinder people from the path of Allah, and seek to make it crooked; they are in far error.","The verse highlights the consequences of prioritizing worldly gains over spiritual growth, and how this can lead to deviance and misguidance, causing individuals to stray far from the righteous path.",الذين يستحبون الحياة الدنيا على الآخرة ويصدون عن سبيل الله ويبغونها عوجا أولئك في ضلال بعيد
1753,14,4,"And We did not send any messenger except with the language of his people, that he might make it clear to them, so Allah misguides whom He wills and guides whom He wills, and He is the Mighty, the Wise.","The verse highlights the concept of divine justice, where God guides those who are worthy and misguides those who are not, emphasizing God's absolute authority and wisdom in determining the fate of individuals.",وما أرسلنا من رسول إلا بلسان قومه ليبين لهم فيضل الله من يشاء ويهدي من يشاء وهو العزيز الحكيم
1754,14,5,"And indeed We sent Moses with Our signs, 'Bring out your people from the darkness to the light and remind them of the Days of Allah.' Indeed, in that are signs for every patient, grateful person.","The verse highlights the importance of patience and gratitude in the face of adversity, suggesting that those who possess these qualities will be able to recognize and appreciate the signs of God's power and mercy.",ولقد أرسلنا موسى بآياتنا أن أخرج قومك من الظلمات إلى النور وذكرهم بأيام الله إن في ذلك لآيات لكل صبار شكور
1755,14,6,"And when Moses said to his people: 'Remember the favour of Allah upon you when He saved you from the people of Pharaoh, who afflicted you with the worst torment, slaughtering your sons and sparing your women. And in that was a great trial from your Lord.'","The verse highlights the importance of gratitude and remembrance of God's blessings and mercy, as it is easy to forget and take for granted the freedom and salvation one has received from God's intervention in the past.",وإذ قال موسى لقومه اذكروا نعمة الله عليكم إذ أنجاكم من آل فرعون يسومونكم سوء العذاب ويذبحون أبناءكم ويستحيون نساءكم وفي ذلكم بلاء من ربكم عظيم
1756,14,7,"And remember when your Lord proclaimed, 'If you are grateful, I will increase you; but if you deny, then indeed My punishment is severe.'","The verse highlights the reciprocal nature of the relationship between God and humanity, where God's blessings are contingent upon human gratitude, and His punishment is a consequence of human ingratitude.",وإذ تأذن ربكم لئن شكرتم لأزيدنكم ولئن كفرتم إن عذابي لشديد
1757,14,8,"Musa said: If you disbelieve, you and all who are in the earth, indeed Allah is Free of need, Praiseworthy.","The verse highlights the confidence and trust of Prophet Musa in Allah, emphasizing that even if everyone on earth were to disbelieve, Allah's power and majesty would remain unaffected, and His glory would not be diminished.",وقال موسى إن تكفروا أنتم ومن في الأرض جميعا فإن الله لغني حميد
1758,14,9,"Has there not come to you the news of those who were before you, the people of Noah, and 'Ad, and Thamud, and those who came after them? None knows them but Allah. Their Messengers came to them with clear proofs, but they put their hands in their mouths, and said, 'Indeed, we disbelieve in what you have been sent with, and indeed, we are in doubt about what you invite us to'","This verse highlights the stubbornness and arrogance of previous nations who rejected the prophets and messengers sent by God, and how they refused to listen to the truth, even when presented with clear evidence, and instead chose to doubt and disbelieve.",ألم يأتكم نبأ الذين من قبلكم قوم نوح وعاد وثمود والذين من بعدهم لا يعلمهم إلا الله جاءتهم رسلهم بالبينات فردوا أيديهم في أفواههم وقالوا إنا كفرنا بما أرسلتم به وإنا لفي شك مما تدعوننا إليه مريب
1759,14,10,"Their messengers said, 'Is there doubt about Allah, the Creator of the heavens and the earth? He invites you to forgive you your sins and delay you for a specified term.' They said, 'You are not but human beings like ourselves who wish to turn us away from what our fathers served, so bring us a clear authority.'","The verse highlights the skepticism and arrogance of people who reject the message of the prophets, demanding a tangible proof of their divine authority, and refusing to abandon the idolatrous practices of their ancestors, thereby demonstrating their lack of humility and openness to spiritual guidance.",قالت رسلهم أفي الله شك فاطر السماوات والأرض يدعوكم ليغفر لكم من ذنوبكم ويؤخركم إلى أجل مسمى قالوا إن أنتم إلا بشر مثلنا تريدون أن تصدونا عما كان يعبد آباؤنا فأتونا بسلطان مبين
1760,14,11,"Their messengers said to them: 'We are only human beings like yourselves, but Allah bestows His favour on whom He wills of His servants, and it was not for us to bring you an authority except by Allah's permission, and upon Allah let the believers rely.'","The verse emphasizes the humility and reliance of the messengers on God, highlighting that they are mere human beings and that any authority or favour they possess comes from God, and that believers should put their trust in Him alone.",قالت لهم رسلهم إن نحن إلا بشر مثلكم ولكن الله يمن على من يشاء من عباده وما كان لنا أن نأتيكم بسلطان إلا بإذن الله وعلى الله فليتوكل المؤمنون
1761,14,12,"And why should we not put our trust in Allah when He has guided us to our ways. And we will surely bear with patience what you harm us with, and upon Allah let those who would trust, trust.","The verse emphasizes the importance of complete trust in God, especially in the face of persecution or hardship, and that those who truly trust in God will be able to bear patiently with the difficulties they face.",وما لنا ألا نتوكل على الله وقد هدانا سبلنا ولنصبرن على ما آذيتمونا وعلى الله فليتوكل المتوكلون
1762,14,13,"And those who disbelieved said to their messengers, 'We will drive you out of our land, or you will return to our creed.' Then their Lord inspired them, 'We will destroy the wrongdoers.'","The verse highlights the futility of the disbelievers' threats against the prophets, as God's response is to assure them of the destruction of the wrongdoers, emphasizing God's power and control over the situation.",وقال الذين كفروا لرسلهم لنخرجنكم من أرضنا أو لتعودن في ملتنا فأوحى إليهم ربهم لنهلكن الظالمين
1763,14,14,And We will make you dwell in the land after them: that is for him who fears My Majesty and fears My threat.,"The verse is a promise from God to those who fear Him and His punishment, that they will be granted a safe and peaceful dwelling in the land, free from the tyranny and oppression of the previous unjust rulers.",ولنسكننكم الأرض من بعدهم ذلك لمن خاف مقامي وخاف وعيد
1764,14,15,"And they were defeated, and every stubborn tyrant was thwarted.","The verse suggests that those who were stubborn and tyrannical in their ways were ultimately defeated and humbled, implying that God's justice will always prevail over human arrogance and oppression.",واستفتحوا وخاب كل جبار عنيد
1765,14,16,"Behind him is Hell, and he will be given to drink of festering water.","The verse paints a vivid picture of the torment of Hell, where the wicked will be forced to drink a foul and loathsome liquid, symbolizing the ultimate degradation and humiliation that awaits those who reject God's mercy and guidance.",من ورائه جهنم ويسقى من ماء صديد
1766,14,17,"He gulps it, but hardly can he swallow it, and death comes to him from every side, but he is not dead, and before him is a severe punishment.","The verse paints a vivid picture of the suffering of the wicked in the afterlife, where they are forced to drink a bitter and scalding liquid that is difficult to swallow, symbolizing the intense physical and emotional anguish they will endure as a consequence of their evil deeds.",يتجرعه ولا يكاد يسيغه ويأتيه الموت من كل مكان وما هو بميت ومن ورائه عذاب غليظ
1767,14,18,"Like those who disbelieve in their Lord, their works are like ashes, on which the wind blows hard on a stormy day, they will not be able to do anything about what they have earned, that is the straying, far away.","The verse highlights the futility of the efforts of those who reject God, likening their accomplishments to ashes that are easily blown away by the wind, symbolizing the transience and worthlessness of their deeds.",مثل الذين كفروا بربهم أعمالهم كرماد اشتدت به الريح في يوم عاصف لا يقدرون مما كسبوا على شيء ذلك هو الضلال البعيد
1768,14,19,"Do you not see that Allah created the heavens and the earth with truth? If He wills, He can remove you and bring a new creation.","The verse highlights the omnipotence of God, emphasizing that He can easily replace humanity with a new creation if He so wills, implying that human existence is not guaranteed and is subject to God's sovereignty.",ألم تر أن الله خلق السماوات والأرض بالحق إن يشأ يذهبكم ويأت بخلق جديد
1769,14,20,"And that was not difficult for Allah, the Exalted in Power.","The verse highlights the omnipotence of God, emphasizing that nothing is difficult or impossible for Him, and that He is capable of achieving anything He wills.",وما ذلك على الله بعزيز
1770,14,21,"And they will come forth, all together, and the weak will say to those who were arrogant, 'Indeed, we were your followers, so can you avail us at all against the punishment of Allah?' They will say, 'If Allah had guided us, we would have guided you. It is all the same for us whether we show intolerance or patience, there is for us no place of escape.'","The verse highlights the futility of seeking help from those who were once followed and obeyed, as even they will be unable to provide any assistance or protection from God's punishment on the Day of Judgment.",وبرزوا لله جميعا فقال الضعفاء للذين استكبروا إنا كنا لكم تبعا فهل أنتم مغنون عنا من عذاب الله من شيء قالوا لو هدانا الله لهديناكم سواء علينا أجزعنا أم صبرنا ما لنا من محيص
1771,14,22,"And Satan said, when the matter was decided: 'Verily, Allah promised you a promise of truth, and I promised you, but I failed to keep my promise to you, and I had no authority over you except that I called you, and you responded to me, so do not blame me, but blame yourselves. I deny what you associated with me before. Indeed, the wrongdoers will have a painful punishment.'","The verse highlights the concept of personal responsibility, where Satan refuses to take the blame for humanity's downfall, instead shifting the responsibility to humans themselves, emphasizing that they were the ones who responded to his whispers and temptations, and ultimately, it is they who will face the consequences of their actions.",وقال الشيطان لما قضي الأمر إن الله وعدكم وعد الحق ووعدتكم فأخلفتكم وما كان لي عليكم من سلطان إلا أن دعوتكم فاستجبتم لي فلا تلوموني ولوموا أنفسكم ما أنا بمصرخكم وما أنتم بمصرخي إني كفرت بما أشركتمون من قبل إن الظالمين لهم عذاب أليم
1772,14,23,"And admit those who have believed and done righteous deeds to Gardens underneath which rivers flow, abiding eternally therein by permission of their Lord; their greeting therein is peace.","The verse highlights the concept of eternal bliss and peace in Paradise, where believers who have lived a righteous life will be rewarded with eternal residence in Gardens of abundance, and will be greeted with the ultimate expression of peace and serenity.",وأدخل الذين آمنوا وعملوا الصالحات جنات تجري من تحتها الأنهار خالدين فيها بإذن ربهم تحيتهم فيها سلام
1773,14,24,"Do you not see how Allah sets forth a parable? A goodly word is like a goodly tree, whose root is firmly fixed and its branches are in the sky.","The verse suggests that a good word or deed has a profound and lasting impact, much like a tree with deep roots that reaches up to the sky, symbolizing the enduring and far-reaching effects of righteous actions.",ألم تر كيف ضرب الله مثلا كلمة طيبة كشجرة طيبة أصلها ثابت وفرعها في السماء
1774,14,25,"It brings forth its fruit at all times, by the leave of its Lord, and Allah strikes the similitudes for the people that they may remember.","The verse suggests that the natural world, like the tree that brings forth fruit, is a manifestation of God's power and wisdom, and serves as a reminder to humanity to reflect on the signs of God's existence and majesty.",تؤتي أكلها كل حين بإذن ربها ويضرب الله الأمثال للناس لعلهم يتذكرون
1775,14,26,"And the parable of an evil word is like a corrupt tree, uprooted from the surface of the earth, having no stability.","The verse highlights the idea that evil deeds or words are like a tree that is uprooted, implying that they are unstable and lack a strong foundation, and therefore, they will ultimately be destroyed.",ومثل كلمة خبيثة كشجرة خبيثة اجتثت من فوق الأرض ما لها من قرار
1776,14,27,Allah strengthens those who have believed with a firm saying in the worldly life and in the Hereafter. And Allah sends astray the wrongdoers. And Allah does what He wills.,"This verse highlights God's power and sovereignty, emphasizing that He is the one who strengthens believers and guides them on the right path, while also leading astray those who reject faith and commit wrongdoing, thus demonstrating His absolute authority and control over all things.",يثبت الله الذين آمنوا بالقول الثابت في الحياة الدنيا وفي الآخرة ويضل الله الظالمين ويفعل الله ما يشاء
1777,14,28,Have you not seen those who exchanged the favor of Allah for disbelief and led their people to the Abode of Destruction?,"The verse highlights the grave mistake of those who reject God's blessings and instead choose a path of disbelief, ultimately leading themselves and others to a state of spiritual destruction.",ألم تر إلى الذين بدلوا نعمت الله كفرا وأحلوا قومهم دار البوار
1778,14,29,"Hell, they will reach it, and how evil a resting place.","The verse highlights the inevitability of the wicked people's fate, which is to end up in Hell, emphasizing the terrible and miserable state they will find themselves in.",جهنم يصلونها وبئس القرار
1779,14,30,"And they have attributed to Allah equals to mislead from His path. Say, 'Enjoy yourselves, for indeed, your return is to the Fire'","The verse highlights the futile attempts of those who attribute equals to Allah, and instead of being misled, they will ultimately face the consequences of their actions, which is eternal damnation in the Fire.",وجعلوا لله أندادا ليضلوا عن سبيله قل تمتعوا فإن مصيركم إلى النار
1780,14,31,"Say to My servants who have believed, that they should keep up prayer and spend out of what We have given them, secretly and openly, before a day comes in which there will be no bargaining, nor any friendship.","The verse encourages believers to establish a strong connection with God through prayer and charity, both in private and in public, in order to prepare themselves for the Day of Judgment, when no material wealth or worldly relationships will be of any value.",قل لعبادي الذين آمنوا يقيموا الصلاة وينفقوا مما رزقناهم سرا وعلانية من قبل أن يأتي يوم لا بيع فيه ولا خلال
1781,14,32,"It is Allah Who has created the heavens and the earth, and has sent down water from the sky, and thereby brought forth fruits as provision for you, and has made the ships subject to you, that they may sail through the sea by His command, and has made the rivers subject to you.","The verse highlights God's omnipotence and benevolence, emphasizing His role as the Creator and Sustainer of the universe, and reminding humanity of its dependence on Him for its very survival and livelihood.",الله الذي خلق السماوات والأرض وأنزل من السماء ماء فأخرج به من الثمرات رزقا لكم وسخر لكم الفلك لتجري في البحر بأمره وسخر لكم الأنهار
1782,14,33,"And He has made the sun and the moon subservient to you, constantly pursuing their courses, and has made the night and the day subservient to you.","This verse highlights the idea that everything in the universe, including the celestial bodies and the cycles of nature, are under the control and command of God, and are made to serve humanity, emphasizing the concept of God's sovereignty and humanity's place within the grand scheme of creation.",وسخر لكم الشمس والقمر دائبين وسخر لكم الليل والنهار
1783,14,34,"And He has given you of all that you asked, and if you count the favors of Allah, never will you be able to count them, indeed, man is unjust and ungrateful.","The verse highlights humanity's tendency to be ungrateful and unjust, taking for granted the numerous blessings and favors bestowed upon them by God, and instead of being thankful, they often deny or ignore them.",وآتاكم من كل ما سألتموه وإن تعدوا نعمت الله لا تحصوها إن الإنسان لظلوم كفار
1784,14,35,"And when Ibrahim said: 'My Lord, make this city secure, and save me and my sons from worshipping idols.'","The verse highlights Ibrahim's concern for the spiritual well-being of his family and the community, as he prays for protection from idolatry and asks God to safeguard them from the temptation of false worship.",وإذ قال إبراهيم رب اجعل هذا البلد آمنا واجنبني وبني أن نعبد الأصنام
1785,14,36,"O Lord, indeed they have misled many people. So whoever follows me, then he is from me, and whoever disobeys me, then indeed You are Forgiving, Merciful.","This verse highlights the importance of following the guidance of the prophets and the consequences of disobeying them, emphasizing God's mercy and forgiveness for those who repent and turn back to Him.",رب إنهن أضللن كثيرا من الناس فمن تبعني فإنه مني ومن عصاني فإنك غفور رحيم
1786,14,37,"Our Lord, I have settled some of my descendants in an uncultivated valley near Your Sacred House, our Lord, that they may establish prayer. So make the hearts of the people incline towards them and provide them with fruits that they may be grateful.","The verse highlights the importance of gratitude and recognition of God's blessings, as the prophet Ibrahim's prayer is focused on the well-being and gratitude of his descendants, rather than seeking material wealth or power.",ربنا إني أسكنت من ذريتي بواد غير ذي زرع عند بيتك المحرم ربنا ليقيموا الصلاة فاجعل أفئدة من الناس تهوي إليهم وارزقهم من الثمرات لعلهم يشكرون
1787,14,38,"Our Lord, indeed You know what we conceal and what we declare, and nothing is hidden from Allah, neither in the earth nor in the heaven.","This verse highlights the omniscience of God, emphasizing that He has complete knowledge of all things, both hidden and open, and that nothing can be concealed from Him, whether on earth or in heaven, implying that humans should be mindful of their actions and intentions, as they are always under God's watchful eye.",ربنا إنك تعلم ما نخفي وما نعلن وما يخفى على الله من شيء في الأرض ولا في السماء
1788,14,39,"Praise be to Allah, who has granted me in old age Ismail and Ishaq; indeed my Lord is the Hearer of Prayer.","This verse highlights the importance of gratitude and trust in God's plan, as Ibrahim, despite his old age, still expresses gratitude to God for the blessings of having children, emphasizing that God is the one who listens to and answers prayers.",الحمد لله الذي وهب لي على الكبر إسماعيل وإسحاق إن ربي لسميع الدعاء
1789,14,40,"My Lord, make me an establisher of prayer, and [also] from my descendants. Our Lord, and accept [my] supplication.","The verse is a prayer to God to guide the speaker and their descendants to establish a strong connection with Him through prayer, and to accept their supplications, emphasizing the importance of maintaining a strong spiritual bond with God across generations.",رب اجعلني مقيم الصلاة ومن ذريتي ربنا وتقبل دعاء
1790,14,41,"Our Lord, forgive me and my parents and the believers on the Day of Reckoning.","The verse highlights the importance of seeking forgiveness not only for oneself, but also for one's family and the community of believers, emphasizing the interconnectedness of humanity and the need for collective mercy and compassion on the Day of Judgment.",ربنا اغفر لي ولوالدي وللمؤمنين يوم يقوم الحساب
1791,14,42,And do not think that Allah is unaware of what the wrongdoers do. He only delays them until a Day when eyes will stare.,"The verse is reassuring believers that God is aware of the wrongdoings of the oppressors and will hold them accountable, but is giving them a temporary reprieve, which will ultimately lead to a day of reckoning when all will be held accountable and justice will be served.",ولا تحسبن الله غافلا عما يعمل الظالمون إنما يؤخرهم ليوم تشخص فيه الأبصار
1792,14,43,"Nay, they used to be precipitate, their heads were not turned towards Him, and their hearts were vacant.","The verse highlights the stubbornness and arrogance of those who refuse to listen to the truth, and instead, turn a blind eye to the signs of God, leaving their hearts empty and devoid of spiritual nourishment.",مهطعين مقنعي رءوسهم لا يرتد إليهم طرفهم وأفئدتهم هواء
1793,14,44,"And warn mankind of the day when the punishment will come to them, and those who did wrong will say: 'Our Lord, grant us a short respite that we may respond to Your call and follow the messengers.' Did you not swear before that there will be no end to you?","The verse highlights the regret and remorse of those who have rejected God's message and are now facing punishment, and how they will beg for a second chance, but it will be too late, emphasizing the importance of heeding the warning and taking responsibility for one's actions during one's lifetime.",وأنذر الناس يوم يأتيهم العذاب فيقول الذين ظلموا ربنا أخرنا إلى أجل قريب نجب دعوتك ونتبع الرسل أولم تكونوا أقسمتم من قبل ما لكم من زوال
1794,14,45,"And you dwelt in the dwellings of those who wronged their own souls, and it was made clear to you how We dealt with them, and We put forth examples for you.","The verse highlights the importance of learning from the mistakes of others, specifically those who have suffered God's wrath due to their own wrongdoing, and using those examples as a warning to correct one's own behavior and avoid similar consequences.",وسكنتم في مساكن الذين ظلموا أنفسهم وتبين لكم كيف فعلنا بهم وضربنا لكم الأمثال
1795,14,46,"And they have plotted, but their plotting is with Allah, and if their plotting were to move mountains.","The verse highlights the futility of human schemes and plots against God, implying that even if their plans were powerful enough to move mountains, they would still be no match for God's power and wisdom.",وقد مكروا مكرهم وعند الله مكرهم وإن كان مكرهم لتزول منه الجبال
1796,14,47,And never think that Allah is unaware of what the wrongdoers do. He only delays them for a Day when the eyes will stare.,"The verse is a warning to those who think they can get away with wrongdoing, emphasizing that God is all-knowing and all-powerful, and will ultimately hold them accountable for their actions, even if it seems like they are getting away with it in the present moment.",فلا تحسبن الله مخلف وعده رسله إن الله عزيز ذو انتقام
1797,14,48,"The day when the earth will be changed into a different earth, and the heavens, and they will come forth to Allah, the One, the Irresistible.","The verse speaks about the Day of Judgment, where the physical world as we know it will be transformed, and all of humanity will be gathered before God, emphasizing His absolute power and authority over all creation.",يوم تبدل الأرض غير الأرض والسماوات وبرزوا لله الواحد القهار
1798,14,49,And you will see the criminals on that day bound together in chains.,"The verse highlights the humiliating and helpless state of those who committed crimes and rejected God's signs, emphasizing their loss of power and freedom on the Day of Judgment.",وترى المجرمين يومئذ مقرنين في الأصفاد
1799,14,50,"Their garments will be of tar, and fire will cover their faces.","The verse highlights the severity of the punishment in hell, where the sinners will be tormented by the intense heat and darkness, with their own garments becoming a source of suffering, and their faces being scorched by the flames.",سرابيلهم من قطران وتغشى وجوههم النار
1800,14,51,"That Allah may reward every soul according to what it has earned. Indeed, Allah is swift in account.","This verse highlights the concept of accountability, emphasizing that every individual will be rewarded or punished according to their deeds, and that God's reckoning is swift and inevitable, leaving no room for escape or evasion.",ليجزي الله كل نفس ما كسبت إن الله سريع الحساب
1801,14,52,"This is a message for mankind, a warning to them, and guidance for the righteous, and that the pagans may know that He is One God, and that those endowed with understanding may take heed.","The verse highlights the importance of the message of Islam as a warning and guidance for humanity, emphasizing the oneness of God and encouraging people to reflect and take heed of this message, especially those with understanding and wisdom.",هذا بلاغ للناس ولينذروا به وليعلموا أنما هو إله واحد وليذكر أولو الألباب
1802,15,1,Those are the verses of the Book and a clear Quran.,"This verse is highlighting the clarity and transparency of the Quran, implying that its message is easy to understand and its guidance is clear, leaving no room for misinterpretation or confusion.",الر تلك آيات الكتاب وقرآن مبين
1803,15,2,Perhaps those who disbelieve wish they were Muslims.,"This verse highlights the regret that the disbelievers will feel when they realize the truth of Islam and the blessings that come with it, and how they will wish they had accepted the faith when they had the chance.",ربما يود الذين كفروا لو كانوا مسلمين
1804,15,3,"Leave them to eat and enjoy and let their hopes distract them, but they will soon know.","The verse suggests that those who are engaged in worldly pleasures and are distracted by their desires will eventually face the consequences of their actions and will come to know the truth, implying a sense of accountability and judgment.",ذرهم يأكلوا ويتمتعوا ويلههم الأمل فسوف يعلمون
1805,15,4,And We did not destroy any town except that it had a known decree.,"The verse emphasizes the idea that the destruction of a town or a civilization is not arbitrary, but rather it is a consequence of their own actions and is predetermined by God's will, implying that the fate of a community is sealed and cannot be changed once they have reached a certain point of corruption and disobedience.",وما أهلكنا من قرية إلا ولها كتاب معلوم
1806,15,5,"Whatsoever town We have destroyed, its appointed time did not come sooner, nor will they be delayed.","The verse highlights God's absolute control over the fate of nations, emphasizing that their destruction is predetermined and cannot be hastened or delayed, implying that their fate is sealed and inevitable.",ما تسبق من أمة أجلها وما يستأخرون
1807,15,6,"And they say: O you to whom the Reminder has been revealed, you are indeed possessed.","The verse highlights the reaction of the disbelievers who rejected the Prophet's message, accusing him of being possessed or mad, thereby revealing their own ignorance and arrogance in the face of divine revelation.",وقالوا يا أيها الذي نزل عليه الذكر إنك لمجنون
1808,15,7,"Why do not angels come to us, if you are of the truthful?","This verse highlights the skepticism and arrogance of those who demand a tangible sign of God's existence, rather than accepting the divine message through faith and reason, and it implies that such demands are often rooted in a lack of humility and a refusal to submit to God's will.",لو ما تأتينا بالملائكة إن كنت من الصادقين
1809,15,8,"We do not send the angels except with the truth, and they would not be reprieved.","This verse highlights God's justice and fairness, implying that when He decides to punish a nation, His judgment is final and irreversible, and no further warning or reprieve is given.",ما ننزل الملائكة إلا بالحق وما كانوا إذا منظرين
1810,15,9,"Indeed, We have sent down the Reminder, and indeed, We will preserve it.","This verse highlights God's role in protecting and preserving the integrity of the divine message, implying that God's word is not only revealed but also safeguarded from corruption or alteration, ensuring its authenticity and reliability for all time.",إنا نحن نزلنا الذكر وإنا له لحافظون
1811,15,10,And indeed We sent (messengers) before you among the factions of old,"This verse highlights the continuity of prophethood and God's consistent communication with humanity throughout history, emphasizing that the message of the current prophet is not novel, but rather part of a long tradition of divine guidance.",ولقد أرسلنا من قبلك في شيع الأولين
1812,15,11,And never came to them a messenger but they used to mock at him.,"The verse highlights the consistent pattern of human behavior, where messengers of God are met with ridicule and mockery, indicating a deep-seated resistance to accepting the truth and a tendency to reject divine guidance.",وما يأتيهم من رسول إلا كانوا به يستهزئون
1813,15,12,Thus We seal it on the hearts of the criminals.,"The verse suggests that the hearts of those who commit crimes and injustices are sealed, implying that they have reached a point of no return, and their hearts have become hardened and closed to guidance and repentance.",كذلك نسلكه في قلوب المجرمين
1814,15,13,"They do not believe in it, although the example of the ancients has gone.","The verse highlights the stubbornness of those who refuse to believe in the message of God, despite the numerous examples of past nations that were destroyed due to their disobedience and arrogance, serving as a warning to those who reject the truth.",لا يؤمنون به وقد خلت سنة الأولين
1815,15,14,"And even if We opened for them a gate in the sky, and they were to ascend through it in succession.","The verse highlights the stubbornness of those who refuse to believe, implying that even if they were given a direct and miraculous experience of the divine, they would still not accept the truth, and their hearts would remain hardened.",ولو فتحنا عليهم بابا من السماء فظلوا فيه يعرجون
1816,15,15,"They say: 'Our eyes have been dazzled, nay, we are a bewitched people.'","The verse highlights the tendency of people to blame external circumstances or supernatural forces for their own mistakes and failures, rather than taking responsibility for their actions and acknowledging the truth.",لقالوا إنما سكرت أبصارنا بل نحن قوم مسحورون
1817,15,16,"And indeed, We have placed in the sky great stars and adorned them for the observers.","The verse highlights the beauty and majesty of the stars in the sky, which serve as a reminder of God's power and creative genius, inviting humans to contemplate and reflect on the wonders of creation.",ولقد جعلنا في السماء بروجا وزيناها للناظرين
1818,15,17,And We have guarded it from every rejected Satan.,"The verse highlights the divine protection of the Quran from any satanic influence, ensuring its authenticity and purity, and implying that God's words are untainted by evil forces.",وحفظناها من كل شيطان رجيم
1819,15,18,"Except him who snatches away the hearing, and he is pursued by a bright flame.","The verse suggests that even the whispers of Satan can be intercepted by a bright flame, symbolizing the protection of God from the evil whispers, and emphasizing the importance of seeking refuge in God from the evil suggestions of Satan.",إلا من استرق السمع فأتبعه شهاب مبين
1820,15,19,"And the earth We have spread out, and cast therein mountains, and grown therein of every kind in due proportion.","The verse highlights God's creative power and wisdom in shaping the earth and creating a harmonious balance in nature, where everything is in proportion and has its designated place and function, reflecting the perfection and beauty of God's creation.",والأرض مددناها وألقينا فيها رواسي وأنبتنا فيها من كل شيء موزون
1821,15,20,"And We have made for you therein livelihood, and for those for whom you are not suppliers.","This verse highlights the concept of trust and dependence on God, emphasizing that He is the ultimate provider, and humans are not the sole sustainers of themselves or others.",وجعلنا لكم فيها معايش ومن لستم له برازقين
1822,15,21,"And there is not a thing but that its treasures are with Us, and We do not send it down except in a known measure.","This verse emphasizes God's complete control and provision over all things, suggesting that everything in the universe is dependent on Him and that He is the sole provider, highlighting His wisdom and justice in distributing resources in a measured and balanced way.",وإن من شيء إلا عندنا خزائنه وما ننزله إلا بقدر معلوم
1823,15,22,"And We sent forth the winds impregnating, and We sent down from the sky water, and gave it to you to drink, and you are not its guardians.","The verse highlights humanity's dependence on God's provision and care, emphasizing that even the most essential resources, like water, are a blessing from God, and that humans are mere recipients, not controllers, of these blessings.",وأرسلنا الرياح لواقح فأنزلنا من السماء ماء فأسقيناكموه وما أنتم له بخازنين
1824,15,23,"And verily, it is We Who give life and cause death, and We are the Inheritors.","This verse highlights God's absolute sovereignty over life and death, emphasizing that He is the sole controller of existence, and that ultimately, everything will return to Him, implying that humans should acknowledge and submit to His power and authority.",وإنا لنحن نحيي ونميت ونحن الوارثون
1825,15,24,"And indeed, We have tried those among you who were before, and indeed, We have tried those among you who were later.","This verse suggests that God's testing of humanity is not limited to a specific time or generation, but is an ongoing process that continues across different eras and communities, and that every individual will be tried and tested in their own unique way.",ولقد علمنا المستقدمين منكم ولقد علمنا المستأخرين
1826,15,25,"And indeed, your Lord will gather them. Indeed, He is Wise, Knowing.","The verse emphasizes God's absolute authority and power over all creation, implying that He will gather and hold accountable all individuals, regardless of their status or position, and judge them with perfect wisdom and knowledge.",وإن ربك هو يحشرهم إنه حكيم عليم
1827,15,26,"And indeed, We created man from an extract of clay.","This verse highlights the humble origins of humanity, emphasizing that humans were created from a lowly substance, clay, which underscores the idea that human existence is a gift from God and that humans should remain humble and grateful for this gift.",ولقد خلقنا الإنسان من صلصال من حمإ مسنون
1828,15,27,"And the Jann, We created him from a smokeless flame of fire.","This verse is highlighting the extraordinary nature of the Jann's creation, being made from a unique and extraordinary source, a smokeless flame of fire, emphasizing the supernatural and mysterious aspects of the Jann's existence.",والجان خلقناه من قبل من نار السموم
1829,15,28,And when your Lord said to the angels: 'I am creating a human being from dried clay of altered black mud.',"The verse highlights God's creative power and His ability to bring forth life from inanimate matter, emphasizing His absolute authority and control over the universe.",وإذ قال ربك للملائكة إني خالق بشرا من صلصال من حمإ مسنون
1830,15,29,"So when I have fashioned him and blown into him of My Spirit, then fall down before him prostrating.","The verse highlights the significance of the creation of Adam and the honor bestowed upon him by God, indicating that Adam's creation is a manifestation of God's power and wisdom, and that all creatures should acknowledge and respect this creation.",فإذا سويته ونفخت فيه من روحي فقعوا له ساجدين
1831,15,30,"So the angels prostrated, all of them together.","This verse highlights the angels' obedience to God's command, demonstrating their complete submission and humility, which serves as a model for humanity to emulate.",فسجد الملائكة كلهم أجمعون
1832,15,31,"Except Iblis, he refused to be with those who prostrate.","This verse highlights Iblis' arrogance and disobedience, as he refused to prostrate before Adam, unlike the other angels, demonstrating his pride and rebellion against God's command.",إلا إبليس أبى أن يكون مع الساجدين
